0.785398
0
0.785398
-0.384845
0.783474
-0.76969
0.779625
-1.15359
0.773858
-1.53561
0.766179
-1.9148
0.756605
-2.29023
0.745154
-2.66096
0.73185
-3.02609
0.716719
-3.3847
0.699796
-3.73589
0.681116
-4.07879
0.660722
-4.41253
0.63866
-4.73629
0.614978
-5.04923
0.589732
-5.35057
0.562979
-5.63954
0.534781
-5.9154
0.505204
-6.17744
0.474317
-6.42499
0.442192
-6.65741
0.408905
-6.87408
0.374535
-7.07445
0.339163
-7.25797
0.302873
-7.42416
0.265752
-7.57256
0.227889
-7.70278
0.189375
-7.81445
0.150303
-7.90724
0.110767
-7.98089
0.0708623
-8.03517
0.0306865
-8.06989
-0.009663
-8.08493
-0.0500876
-8.08019
-0.0904886
-8.05565
-0.130767
-8.01131
-0.170823
-7.94723
-0.21056
-7.86353
-0.249877
-7.76036
-0.288679
-7.63792
-0.326869
-7.49646
-0.364351
-7.3363
-0.401032
-7.15777
-0.436821
-6.96126
-0.471627
-6.74722
-0.505364
-6.51612
-0.537944
-6.26849
-0.569287
-6.0049
-0.599311
-5.72595
-0.627941
-5.43229
-0.655102
-5.1246
-0.680725
-4.8036
-0.704743
-4.47004
-0.727093
-4.12472
-0.747717
-3.76844
-0.766559
-3.40206
-0.783569
-3.02644
-0.798702
-2.6425
-0.811914
-2.25113
-0.82317
-1.85329
-0.832436
-1.44994
-0.839686
-1.04205
-0.844896
-0.630601
-0.848049
-0.216601
-0.849132
0.198943
-0.848138
0.615017
-0.845062
1.0306
-0.839909
1.44469
-0.832686
1.85624
-0.823405
2.26426
-0.812084
2.66773
-0.798745
3.06565
-0.783417
3.45703
-0.766131
3.84091
-0.746927
4.21631
-0.725845
4.5823
-0.702934
4.93797
-0.678244
5.28241
-0.651832
5.61475
-0.623758
5.93414
-0.594088
6.23978
-0.562889
6.53089
-0.530234
6.8067
-0.496201
7.06652
-0.460868
7.30966
-0.42432
7.53548
-0.386642
7.7434
-0.347925
7.93285
-0.308261
8.10334
-0.267744
8.25438
-0.226473
8.38558
-0.184545
8.49655
-0.142062
8.58698
-0.099127
8.65659
-0.0558441
8.70516
-0.0123183
8.73252
0.0313443
8.73856
0.0750371
8.7232
0.118653
8.68643
0.162085
8.62829
