10
128
0.019357232 -0.009526834 -0.11221195 -0.3077042 -0.02602073 -0.038410284 0.16366568 -0.37645173 -0.35150975 0.13230538 0.03967693 -0.33046466 0.12989488 -0.3049554 -0.51906306 -0.26129967 0.20902874 0.16682048 -0.4017307 0.16923222 0.15241262 0.14375496 -0.086614124 0.008200757 -0.5776596 -0.04586647 -0.51946616 -0.85142505 -0.48062506 -0.13205642 0.050384693 0.21569452 0.023412354 0.0101924045 -0.674646 0.04572422 -0.27125764 -0.1097465 0.017932598 -0.39130166 -0.19741015 -0.055054042 0.09147707 0.12088905 -0.083729826 -0.20133665 -0.027566355 -0.0045636673 -0.10006427 -0.437141 0.05955317 0.13843012 0.1953332 -0.432097 -0.7715211 -0.26875657 0.1393938 0.081093356 0.0055837543 -0.08257898 0.0042637778 -0.5789982 -0.25258008 -0.40728095 -0.1959075 -0.2569364 0.12515275 -0.031301532 -0.03806828 0.10390366 0.030141322 0.013715694 0.23049527 0.10573343 0.122917004 -0.15306436 -0.25757876 0.13653056 0.060553476 -0.061385483 -0.16080625 0.040048745 0.09917525 -0.0280329 -0.00015118338 -0.2848966 -0.07224227 0.0006732594 -0.5556927 -0.19506991 0.10983194 -0.09250543 -0.06547482 -0.5352801 -0.023671338 -0.11484165 0.16220929 0.026296789 -0.30971605 0.21443003 0.11861874 -0.3692269 0.061686352 -0.2144511 0.23988412 0.020197079 -0.48343822 0.03870738 -0.17248918 -0.4415527 0.043381535 -0.009306105 -0.18534711 -0.39464915 0.015303598 -0.09220164 -0.041265305 -0.09393098 -0.13758023 -0.16673046 -0.10858661 -0.12612791 0.049172603 0.10231821 -0.561583 0.0502912 -0.4994675 -0.040138178
-0.070355184 -0.7371767 0.1537226 -0.17839538 0.05197964 -0.032825973 -0.29351693 0.08507794 -0.18720901 -0.35607794 -0.36643103 0.09546717 -0.20217432 -0.17964649 -0.20964482 -0.0034513446 -0.06222944 0.032516126 0.10379209 -0.14835483 -0.26106772 -0.36125827 -0.73098016 0.07253651 0.116384804 -0.06762754 -0.26734135 -0.312763 0.35497746 0.056547064 -0.018907962 -0.33828205 0.19782473 0.030273298 -0.11760427 -0.6539503 0.24588104 -0.1574144 0.051355228 -0.028228963 0.024682552 -0.4374875 -0.091874585 0.17918691 -0.51264316 0.11107873 -0.28311703 -0.4265025 -0.21327448 0.037329584 0.09238815 -0.38899997 -0.45575348 -0.37958243 0.28574523 -0.047869653 -0.16775747 -0.20581484 -0.16806306 0.026935268 -0.24035704 0.4741291 -0.15412927 -0.19292583 -0.058782242 -0.13962139 -0.6353413 0.31734413 -0.034507673 -0.11626061 -0.10126167 0.33932883 -0.34395602 -0.40358734 -0.11502401 -0.076026954 -0.14484045 -0.7048245 -0.034786932 0.035338297 -0.17871463 -0.35565045 0.27240053 -0.36482352 -0.07881835 -0.36788166 0.5515453 -0.05791252 -0.028519237 0.042086534 -0.47618836 -0.37873042 -0.32994622 0.08929257 0.033850998 0.092750706 0.16643128 -0.3781757 0.14036372 -0.03347116 0.26026493 -0.2355335 -0.056214564 -0.055617485 -0.31523988 -0.22879961 0.14627223 -0.05909078 0.021950383 -0.04624484 -0.06530694 -0.26385796 0.10631577 -0.10332193 0.043130968 0.3119642 -0.106339514 -0.0034902971 -0.08539942 0.09757282 0.43068936 -0.24286565 -0.07918211 0.18579273 -0.3856264 -0.070459686 0.0091439895 -0.07235883
0.11307245 -0.32721466 0.12361586 -0.25442564 0.082416214 0.07132334 -0.32857695 -0.09772736 -0.18271528 -0.04258747 -0.09884604 -1.0774701 0.143251 0.13373958 -0.046768308 0.1379789 -0.21957782 -0.3045619 0.26658648 -0.12182692 -0.030132473 -0.031440422 -0.05260714 0.16692694 0.21693368 0.2522757 -0.04815401 -0.08956274 -0.74211985 0.070323855 -0.07249248 0.037218098 0.0942117 0.037881598 -0.27427137 0.16953436 0.12088161 0.14225556 -0.031221215 -0.14359069 0.18687919 0.08025751 -0.06838094 0.2953698 0.16684268 0.03626637 0.1776746 0.21477862 -0.24471432 0.08822016 0.07092239 0.064148374 0.10338648 -0.30974138 0.317894 -0.41546124 0.19202493 -0.0050995783 0.030540645 0.011799038 -0.008658814 -0.24583247 0.009004609 -0.07772921 -0.13252251 0.17711616 0.0020544354 -0.3176467 -0.021577394 -0.04921805 -0.3980724 0.0057323133 0.09833888 -0.38297868 0.19775425 -0.2232196 0.1544335 -0.70090437 -0.2771226 0.1587522 0.21731944 0.049032055 -0.31507254 0.017223343 0.027297158 0.2884911 -0.089791805 0.024524052 0.24098673 -0.0216182 0.038321976 -0.1353948 0.0005114243 -0.23586282 -0.3258314 0.06846665 -0.024027973 -0.03111196 0.18422215 0.19791138 -0.15702334 0.24169272 0.0067930478 -0.57658 0.15082471 0.066762425 -0.022304142 -0.29244164 0.07640959 -0.5609616 0.012239214 -0.4883288 -0.4167296 0.067783125 -0.069175474 -0.29993668 0.14160894 -0.47530004 0.20113993 -0.2501711 -0.23071896 0.102554165 -0.044476137 0.049372114 -0.054476723 -0.034277786 0.016710198 -0.025072204
0.023019085 -0.12189837 -0.056141872 0.10181515 0.030504394 -0.1144142 0.095249645 -0.51970965 -0.05486035 -0.056626115 0.21847932 -0.5559107 -0.19398227 0.22155462 0.11475997 -0.10817554 0.109269895 0.11883334 0.042978305 -0.26056197 -0.44676748 -0.09395811 -0.19849138 -0.22487125 0.06355355 -0.0018253059 -0.17561114 0.19057764 0.22675896 0.105497174 -0.043570045 0.17066084 -0.28257245 -0.3276655 0.23543179 -0.08647038 -0.15914422 -0.07318205 -0.031909302 0.061408874 -0.052821666 -0.007751636 -0.3093155 -0.071008876 -0.23137781 0.15516692 0.11030511 -0.3404364 -0.049141455 0.063035645 -0.0072854543 -0.31645802 0.098434694 0.2232405 -0.1190422 -0.39898175 0.1447515 -0.8002833 -0.13387276 -0.04628823 -0.07312976 0.053582616 0.077872165 -0.2713187 -0.14215505 0.288426 0.076303534 -0.5484125 -0.060042318 0.015692862 0.034125444 -0.1784742 0.07661782 -0.17281716 -0.06541897 -0.30435812 0.11309547 -0.1981511 0.14090124 -0.09437813 0.040837135 -0.093235694 -0.09222124 -0.23613971 -0.010395361 -0.2746234 -0.14707679 0.07745299 0.14661545 0.06848057 0.08542647 -0.10188947 0.15351142 -0.49153748 0.06936088 -0.19664715 -0.16689052 -0.45629317 -0.40787545 -0.093899935 -0.5681615 -0.08741758 -0.15520921 0.08978636 0.011344805 -0.15449384 0.03646593 0.11643361 -0.07932404 0.32625043 -0.07392152 -0.18576175 0.27406234 0.09858879 -0.018495804 0.010942855 0.13046125 -0.4681555 -0.13333748 -0.14315318 -0.006144899 -0.072524 0.037921626 0.03252993 0.063973196 0.07445594 0.102668636 0.08113933
-0.6549554 0.19411215 -0.3289751 -0.031222848 -0.036407746 -0.07957333 -0.37811068 0.23042701 0.016686335 -0.002654709 -0.3734759 -0.18386872 -0.59425646 -0.73103476 0.20497346 -0.039234173 -0.25890136 -0.5804072 -0.69034547 0.020501452 0.1304999 0.010551464 0.08355075 -0.4774596 -0.4535815 -0.3341382 -0.74229306 0.15760966 -0.4167484 0.07540061 -0.07351996 -0.5785292 0.020422146 -0.07443943 -0.07998089 -0.5466874 0.17367761 -0.16367577 0.039460294 0.048586965 -0.23665464 -0.3997693 -0.12301767 -0.33588162 0.15474468 -0.48261005 -0.38190553 0.122162916 0.016848164 -0.12707247 -0.9040044 0.11981356 -0.41995588 0.11873303 -0.43987653 -0.21438795 -0.32057244 0.2952811 0.038419507 0.009352219 -0.0048653777 -0.16603424 0.06600141 0.09745287 0.08573063 0.015442329 -0.27945065 0.09898272 -0.046434954 -0.33311623 -0.07695478 0.12792686 -0.699141 0.015320784 0.21540755 -0.10473302 0.008578608 0.07577963 -0.12928182 0.2245073 -0.6009406 0.16003904 0.2362302 0.047026757 0.012363003 0.08714362 0.26028517 0.008730646 -0.41787663 -0.2260144 -0.37824932 -0.2473468 -0.053088833 0.21362859 0.02829397 0.08739733 -0.38970596 0.27674866 0.19325897 -0.41226596 -0.02387275 0.09712664 0.08676637 0.113745 -0.3768152 0.00054253935 0.13309391 0.003158789 0.011535871 0.091227874 -0.4675606 -0.08970748 0.104646854 -0.5576709 0.012786404 0.16369364 -0.59054965 0.13500488 -0.002493312 -0.17063217 0.30317008 0.20170239 -0.034646515 -0.085864246 0.037796255 -0.05640404 -0.06111751 -0.2622312
0.057431396 0.24735923 0.04894196 -0.106416084 -0.075619444 0.052944224 0.10333527 -0.250492 -0.049590964 -0.02486219 0.16847469 0.42742506 0.16061214 -0.42407447 0.17855863 -0.38639247 -0.11638579 0.0028784666 0.043550175 0.06588965 0.15220928 -0.06371437 0.055946425 -0.0103063015 -0.0017648655 -0.014137183 0.4564306 0.1143844 0.41663304 -0.22821112 -0.04270657 -0.28140312 -0.17934275 -0.16486351 0.24205475 -0.1954901 -1.0111177 -0.09879633 -0.110473946 0.15406011 -0.2526328 0.032676272 -0.2717443 0.052307427 -0.071772866 0.122762956 -0.14029783 -0.22385272 0.08908141 -0.017715184 0.15458229 -0.34583542 0.036502946 0.09866418 -0.25206393 0.21878901 -0.3505046 -0.27312487 0.049969606 0.04522367 -0.3890253 0.44582376 -0.19799341 -0.48995778 0.0117814755 -0.06392739 -0.009480521 -0.06847107 -0.06553684 0.06600223 0.14131273 -0.45765144 -0.123538755 0.11209414 -0.13201265 0.14304842 -0.05441541 0.17269833 0.020880988 -0.09932 -0.4462526 -0.083255336 -0.12281734 0.121244535 -0.022092517 0.08796236 -0.25112438 0.06988855 -0.34018028 -0.01611822 0.06490498 0.17973903 -0.20402983 -0.24310336 -0.029158754 -0.18537658 0.16899872 -0.19660014 -0.25338557 -0.21676189 -0.27080142 0.09526213 -0.18173462 -0.27341104 -0.43237936 -0.2069253 -0.27104798 -0.1278731 -0.36574814 0.2871266 0.012628475 0.015432031 -0.2882969 0.12302503 -0.019227756 0.32378948 -0.0083375685 -0.049397603 0.34240833 -0.3592095 -0.6958809 -0.0052551557 0.0380328 -0.08419446 0.20510684 0.0133012775 -0.07783829 -0.070186414
0.009637632 0.08081261 0.07478247 -0.26620525 -0.0047629783 0.06782685 -0.3468302 -0.22261643 0.3290916 -0.029574392 0.14707965 0.1989406 -0.0747253 -0.2828934 -0.5626711 -0.07364073 0.08632621 -0.3143077 -0.22829837 0.24522868 -0.44032022 -0.24493378 -0.014889642 0.32421812 -0.20784655 -0.075737 0.27874628 -0.60178983 0.022510257 -0.05280681 -0.025088381 -0.34880802 0.10819141 0.16378906 -0.54486537 -0.31305012 -0.46327165 0.1347756 -0.06938288 0.07250401 -0.037541933 -0.76904535 0.039885834 0.12307897 0.10492122 -0.7160621 0.044769943 0.019278392 -0.13806857 0.137947 -0.0042114165 -0.0445815 0.15263683 -0.6462045 -0.3062178 0.2706515 -0.5250927 -0.13419668 0.16810915 0.028564487 -0.3483515 -0.54558486 0.055459462 0.26292774 -0.26688856 -0.07745363 -0.26414394 0.16746816 -0.0057959748 0.14332639 0.08319972 0.101807676 -0.3757307 0.18063827 0.024886532 -0.13563427 0.14166276 0.12683482 -0.06153074 0.042810462 -0.002265801 0.11972301 0.15133674 0.06920264 0.012900165 0.12626085 0.20893006 -0.0021702542 -0.09881072 -0.04269481 -0.3310486 -0.5344611 0.07015282 0.09967126 0.13816677 -0.12188499 0.093746066 0.040319692 -0.17057757 -0.30390814 0.22230434 -0.27406505 -0.22774655 -0.30686846 -0.43847674 -0.0662468 -0.30235225 -0.24070333 -0.51644963 -0.72948015 0.12952338 0.182571 -0.43700752 -0.49680102 -0.07388373 -0.18385898 -0.30537614 0.30535057 -0.36917037 -0.2944288 -0.6176516 -0.0322427 -0.07185385 -0.12776655 -0.71523297 -0.02055839 -0.53188527 -0.14157057
-0.38710657 0.032186277 -0.20402135 0.0063936273 0.0663245 -0.35855332 0.042977344 0.07472168 0.057046376 -0.1392436 -0.20336974 -0.058975935 0.056915406 0.12456905 -0.117391445 -0.13131444 -0.06384539 -0.055874337 0.23622362 -0.30322045 0.118160196 0.12901662 0.07705534 0.05707687 0.5254337 -0.2018426 0.022563586 -0.2637365 -0.13933696 0.14706273 0.07539476 0.07172207 -0.085071355 -0.53831536 -0.41241264 0.24759272 -0.026646106 -0.07887583 0.021345427 -0.32863072 0.06536738 0.16057247 -0.19844888 -0.30849567 -0.394751 0.12162441 0.02973494 0.05591289 0.03270256 -0.09853961 -0.13507868 -0.016487053 0.08744866 0.09824079 0.25158957 -0.23363382 0.10104295 0.2165739 -0.23003346 -0.021895852 0.048157904 -0.16064323 -0.12135889 0.011827671 -0.13158278 0.05969644 -0.14258954 0.098652504 0.037634045 -0.47741348 -0.3458499 -0.2302961 0.001869748 -0.20377456 -0.48893353 -0.054862212 0.028832128 0.16042694 0.28919926 -0.30417752 0.11204754 -0.38243037 -0.21786547 -0.35377395 -0.047516637 -0.022883657 0.021095019 -0.06448937 0.15057309 -0.25672877 0.005635752 0.32981884 0.19715784 0.31232828 -0.29598236 -0.13229887 0.131625 0.1699444 0.15430944 0.032014485 -0.06264157 0.17752974 0.035574056 0.004969022 -0.025941616 -0.21106915 -0.2448386 0.041896787 0.11824074 -0.4968157 -0.32591125 -0.18019956 0.077605814 -0.32073596 0.04607669 -0.47614607 -0.034287542 -0.26636904 -0.25230023 -0.09113602 0.084275424 -0.20177767 -0.040681455 -0.2893032 0.17068322 0.020320756 0.14768596 -0.19029203
0.12935281 0.037233572 -0.011071171 0.14909068 -0.05288724 -0.05439699 0.040194083 0.119011894 -0.027428886 0.119453624 0.14229085 0.055865023 -0.16488004 0.05604142 -0.48633417 0.049459722 -0.10052144 0.042108625 -0.3971848 0.1240564 -0.31542426 -0.12861715 0.06729731 -0.12308677 -0.30293068 0.010629195 0.03974126 -0.00880176 -0.5113716 0.08915858 0.0059783044 -0.08839588 0.13231349 -0.0029291594 0.019502135 -0.61142087 -0.20944701 0.07738992 -0.10915797 0.15923867 0.042608358 -0.050150514 -0.29028106 -0.25179878 -0.19017762 -0.12830564 -0.3326238 -0.5528395 0.118307926 0.14805962 -0.17762475 -0.33875912 -0.33953896 -0.02842114 -0.35582402 -0.031401142 -0.46901616 -0.29393625 0.12863888 -0.05820508 -0.14150384 -0.727762 0.11412922 0.17495804 0.1252802 -0.2781534 0.040502556 -0.35337287 0.00912609 -0.024939043 0.13254626 -0.12653112 0.054269686 0.075093076 -0.20931411 -0.036316633 -0.17455 -0.1921333 -0.5550011 0.010246772 0.06997691 0.061739057 -0.16556425 0.15577771 -0.016172264 -0.4574648 -0.39592358 -0.011738858 0.052375756 0.17978863 -0.013400667 -0.28095978 -0.06720159 -0.38780457 0.011912668 -0.01894298 -0.5757579 0.05436185 0.10342208 0.0097861895 -0.4276242 0.076769054 0.020271657 -0.019366974 0.095231995 0.19051138 0.117032334 0.062205244 -0.06693227 -0.46654746 0.07578642 -0.10038087 -0.24549583 -0.10160806 0.0018984148 -0.33202818 -0.45641437 -0.48179102 -0.2618438 -0.52253544 -0.42745993 0.003199473 0.009871742 -0.18998788 -0.35706937 0.00015945818 -0.029766543 0.14820416
-0.2705163 -0.089264765 -0.30967826 0.12777235 -0.031737883 -0.25184372 -0.00214697 0.013166956 0.032042082 -0.01366644 -0.45764974 0.13161795 -0.390999 0.046014003 0.3283509 0.1491846 0.0885729 0.11717578 -0.76376367 -0.4579017 0.026854828 -0.22628297 0.07038125 -0.35867476 -1.0345311 -0.0068243127 0.08821013 0.13327856 0.041573353 -0.17267792 -0.037812356 0.03514095 -0.31459153 0.22133379 0.100038365 -0.008643869 0.021057924 -0.7330305 -0.012995507 -0.1811964 -0.44819456 0.08991126 -0.037213333 -0.5354249 0.2732476 0.030329011 -0.19020388 0.03971933 0.03778077 -0.34297517 -0.42189088 0.05026636 -0.3194482 0.116736494 -0.43068624 -0.064425655 0.097482495 0.06188433 0.01383957 0.012834495 0.16046202 0.0982792 0.0030571262 0.10604527 0.10980481 -0.51562405 0.09802993 -0.13241823 0.018178528 -0.12516135 -0.19842257 -0.059004005 0.112515435 0.050583158 -0.4536978 -0.17805125 -0.57674503 0.05726391 -0.27513808 -0.33411005 -0.08611331 0.053825546 -0.3657667 -0.23435117 -0.09712051 -0.07752274 -0.7570836 -0.013269237 -0.49499774 -0.07684979 0.07904267 -0.43357602 -0.12614423 -0.038988054 -0.37024122 -0.08693742 -0.38775072 -0.089169234 -0.4257209 -0.05269472 -0.19934937 -0.14024292 0.12057123 0.19647025 0.049562275 -0.038455453 0.033350546 0.061900094 0.2625495 0.26317042 -0.20849368 0.076009184 0.15182556 -0.04895672 0.060280863 -0.61616117 -0.571626 -0.4347274 0.1364944 0.33156025 0.028621137 -0.096400686 0.07642732 -0.31061152 0.14079231 -0.04062972 -0.1424451 0.027752396
